session_id,raw_text,predicted_intent,confidence_score,destination,parsed_budget,no_results_flag,timestamp,segment_label
drift_17787_769,tháng 2,inform,0.955,,8000000.0,0,2026-05-21 07:54:59.816053,drift
drift_60728_769,đi Hội An bằng gì,ask_transportation,0.931,Hội An,,0,2026-05-21 08:16:36.896954,drift
drift_37956_365,có được hoàn không,ask_policy_booking,0.944,,,0,2026-05-21 08:38:13.977855,drift
drift_45412_302,đi xe khách nhé nhé,inform,0.971,,2000000.0,0,2026-05-21 08:59:51.058755,drift
drift_84761_782,mình cần tìm tour Phú Quý giá rẻ nhé,search_travel,0.876,Phú Quý,2000000.0,0,2026-05-21 09:21:28.139656,drift
drift_65449_818,tháng 5 đi đâu đẹp,search_destination,0.901,,,1,2026-05-21 09:43:05.220557,drift
drift_22341_677,cảm ơn nha,goodbye,0.892,,,0,2026-05-21 10:04:42.301458,drift
drift_19805_621,muốn đi du lịch Hà Nội 15000k nhé,search_travel,0.902,Hà Nội,,0,2026-05-21 10:26:19.382358,drift
drift_98266_601,cho em xin tour Đà Lạt 15000k gấp ạ,search_travel,0.853,Đà Lạt,500000.0,0,2026-05-21 10:47:56.463259,drift
drift_17278_885,lịch trình tour Phú Quốc bot ơi,ask_tour_info,0.922,Phú Quốc,2000000.0,0,2026-05-21 11:09:33.544160,drift
drift_70580_27,cho mình hỏi số điện thoại,out_of_scope,0.86,,,0,2026-05-21 11:31:10.625061,drift
drift_61460_385,bạn tên gì bot ơi,bot_challenge,0.951,,,0,2026-05-21 11:52:47.705961,drift
drift_45597_204,tìm villa giá rẻ Đà Lạt,search_accommodation,0.915,Đà Lạt,,0,2026-05-21 12:14:24.786862,drift
drift_20626_844,thuê đồ glamping ở đâu,search_activity,0.889,Tà Năng,2000000.0,0,2026-05-21 12:36:01.867763,drift
drift_11567_249,tầm 20000k gấp ạ,inform,0.854,,2000000.0,1,2026-05-21 12:57:38.948664,drift
drift_70771_59,Nha Trang có đặc sản gì,search_food_dining,0.944,Nha Trang,,0,2026-05-21 13:19:16.029564,drift
drift_96557_389,chi phí tour Hà Nội,search_price,0.965,Hà Nội,2000000.0,0,2026-05-21 13:40:53.110465,drift
drift_30514_940,đồ ăn Huế thế nào,search_food_dining,0.947,Huế,,0,2026-05-21 14:02:30.191366,drift
drift_24061_945,Hội An,nlu_fallback,0.9,Hội An,,0,2026-05-21 14:24:07.272267,drift
drift_17155_30,ở Hà Giang có nhà nghỉ nào tốt,search_accommodation,0.857,Hà Giang,,0,2026-05-21 14:45:44.353167,drift
drift_17517_179,tôi muốn đi Nha Trang nhé,search_travel,0.866,Nha Trang,1500000.0,0,2026-05-21 15:07:21.434068,drift
drift_45240_68,cho em xin tour Hà Nội 20 triệu ạ,search_travel,0.88,Hà Nội,3000000.0,0,2026-05-21 15:28:58.514969,drift
drift_48439_16,không có,deny,0.941,,,0,2026-05-21 15:50:35.595870,drift
drift_69208_920,cho mình xin info tour Pù Luông,search_travel,0.946,Tà Năng,2000000.0,0,2026-05-21 16:12:12.676770,drift
drift_97375_904,muốn đi Phú Quý 2 ngày 4 đêm chi phí sao,search_travel,0.863,Phú Quý,2000000.0,0,2026-05-21 16:33:49.757671,drift
drift_53747_482,từ Hà Nội đi Trị An bằng xe gì shop,search_travel,0.888,Trị An,200000.0,0,2026-05-21 16:55:26.838572,drift
drift_24356_251,tạm biệt,goodbye,0.871,,,0,2026-05-21 17:17:03.919473,drift
drift_71757_286,gợi ý lịch trình Đà Nẵng 5 ngày 4 đêm,ask_itinerary,0.985,Đà Nẵng,1000000.0,0,2026-05-21 17:38:41.000373,drift
drift_32801_523,cho thuê xe cắm trại,search_activity,0.873,,,0,2026-05-21 18:00:18.081274,drift
drift_83416_695,có chỗ nào glamping không,search_activity,0.982,,,0,2026-05-21 18:21:55.162175,drift
drift_60678_361,giá săn mây Pù Luông bao nhiêu,search_price,0.939,Cao Bằng,200000.0,0,2026-05-21 18:43:32.243076,drift
drift_65626_182,mình muốn săn mây ở Trị An,out_of_scope,0.97,Cao Bằng,200000.0,0,2026-05-21 19:05:09.323976,drift
drift_81031_990,ở Đà Nẵng có homestay nào tốt,search_accommodation,0.939,Đà Nẵng,5000000.0,0,2026-05-21 19:26:46.404877,drift
drift_56506_720,cho mình hỏi tour Nha Trang nhé,search_travel,0.961,Nha Trang,20000000.0,0,2026-05-21 19:48:23.485778,drift
drift_97953_804,bảng giá tour team building,search_price,0.873,Pù Luông,1000000.0,0,2026-05-21 20:10:00.566679,drift
drift_50888_701,tôi muốn đi Sapa,search_travel,0.936,Sapa,5000000.0,0,2026-05-21 20:31:37.647579,drift
drift_74926_947,hoàn tiền thế nào,ask_policy_booking,0.948,,,0,2026-05-21 20:53:14.728480,drift
drift_48459_427,gợi ý lịch trình Trị An 5 ngày 1 đêm,ask_itinerary,0.884,Trị An,,0,2026-05-21 21:14:51.809381,drift
drift_57155_59,đi săn mây ở đâu,search_activity,0.919,,,0,2026-05-21 21:36:28.890282,drift
drift_85174_231,tầm 20000k,inform,0.91,,500000.0,0,2026-05-21 21:58:05.971182,drift
drift_18920_698,cảm ơn,goodbye,0.866,,,0,2026-05-21 22:19:43.052083,drift
drift_56796_350,có chỗ nào cắm trại không ạ,search_activity,0.879,,,1,2026-05-21 22:41:20.132984,drift
drift_87546_824,đồ ăn Tà Năng thế nào,search_food_dining,0.859,Tà Năng,,0,2026-05-21 23:02:57.213885,drift
drift_37385_431,đi leo núi ở đâu,search_activity,0.874,,,0,2026-05-21 23:24:34.294785,drift
drift_19066_86,bạn là người hay máy nha,bot_challenge,0.989,,,0,2026-05-21 23:46:11.375686,drift
drift_81846_501,gợi ý điểm du lịch,search_destination,0.958,,,0,2026-05-22 00:07:48.456587,drift
drift_12616_232,hoàn tiền thế nào,ask_policy_booking,0.89,,,0,2026-05-22 00:29:25.537488,drift
drift_57653_908,muốn đi du lịch tháng 4,search_destination,0.958,,,0,2026-05-22 00:51:02.618388,drift
drift_62007_453,du lịch tiết kiệm,search_price,0.874,,8000000.0,0,2026-05-22 01:12:39.699289,drift
drift_97707_116,cho thuê xe trekking bot ơi,search_activity,0.9,,,0,2026-05-22 01:34:16.780190,drift
drift_18092_751,tháng 10 đi đâu đẹp shop,search_destination,0.862,,,0,2026-05-22 01:55:53.861091,drift
drift_41359_54,thông tin chi tiết tour Phú Quốc nha,ask_tour_info,0.855,Phú Quốc,200000.0,0,2026-05-22 02:17:30.941991,drift
drift_63113_821,bạn là người hay máy gấp ạ,bot_challenge,0.937,,,0,2026-05-22 02:39:08.022892,drift
drift_13547_986,group 12 người muốn đi săn mây Trị An,out_of_scope,0.915,Tà Xùa,800000.0,0,2026-05-22 03:00:45.103793,drift
drift_52199_703,có tư vấn với,affirm,0.872,,,0,2026-05-22 03:22:22.184694,drift
drift_15369_208,tìm tour Hà Nội 4 ngày 1 đêm,search_travel,0.914,Hà Nội,,0,2026-05-22 03:43:59.265594,drift
drift_28050_632,cho mình xin info tour Tà Năng,nlu_fallback,0.953,Tà Xùa,1500000.0,0,2026-05-22 04:05:36.346495,drift
drift_81170_235,muốn đi du lịch tháng 3 tư vấn với,search_destination,0.875,,,0,2026-05-22 04:27:13.427396,drift
drift_17932_145,khoảng 2 ngày 3 đêm,inform,0.927,,300000.0,0,2026-05-22 04:48:50.508297,drift
drift_53769_582,Huế,nlu_fallback,0.953,Huế,,0,2026-05-22 05:10:27.589197,drift
drift_96097_637,có gấp ạ,affirm,0.899,,,0,2026-05-22 05:32:04.670098,drift
drift_29859_939,tôi muốn đi Hà Giang gấp ạ,search_travel,0.944,Hà Giang,2000000.0,1,2026-05-22 05:53:41.750999,drift
drift_91976_895,có tour nào đi Hà Nội không,search_travel,0.85,Hà Nội,,0,2026-05-22 06:15:18.831900,drift
drift_95890_435,mình muốn chữa lành ở Tà Xùa,search_travel,0.89,Mộc Châu,2000000.0,0,2026-05-22 06:36:55.912800,drift
drift_20131_157,mở cửa hàng lúc mấy giờ,out_of_scope,0.865,,,0,2026-05-22 06:58:32.993701,drift
drift_56195_891,khoảng 5 ngày 1 đêm shop,inform,0.863,,1000000.0,0,2026-05-22 07:20:10.074602,drift
drift_77500_898,đi Trị An mùa nào đẹp,search_travel,0.872,Trị An,15000000.0,0,2026-05-22 07:41:47.155503,drift
drift_32204_476,cho mình hỏi tour Mộc Châu,search_travel,0.938,Mộc Châu,300000.0,0,2026-05-22 08:03:24.236403,drift
drift_27826_687,mở cửa hàng lúc mấy giờ nhé,out_of_scope,0.855,,,0,2026-05-22 08:25:01.317304,drift
drift_74808_463,chi phí glamping Phú Quý,search_activity,0.927,Tà Năng,,0,2026-05-22 08:46:38.398205,drift
drift_38927_501,Măng Đen,nlu_fallback,0.952,Măng Đen,,0,2026-05-22 09:08:15.479106,drift
drift_87147_49,thông tin chi tiết tour Hà Giang gấp ạ,ask_tour_info,0.938,Hà Giang,,0,2026-05-22 09:29:52.560006,drift
drift_44208_573,đi Đà Nẵng chi phí thế nào,search_travel,0.856,Đà Nẵng,3000000.0,0,2026-05-22 09:51:29.640907,drift
drift_99362_293,ai lập trình ra bạn,bot_challenge,0.857,,,0,2026-05-22 10:13:06.721808,drift
drift_19094_866,mở cửa hàng lúc mấy giờ,out_of_scope,0.872,,,0,2026-05-22 10:34:43.802709,drift
drift_17476_848,ok bạn,affirm,0.916,,,0,2026-05-22 10:56:20.883609,drift
drift_89031_235,tìm tour Trị An 5 ngày 2 đêm,search_travel,0.869,Trị An,10000000.0,0,2026-05-22 11:17:57.964510,drift
drift_39908_815,đi Sapa chi phí thế nào tư vấn với,search_travel,0.884,Sapa,,0,2026-05-22 11:39:35.045411,drift
drift_61103_849,đồ ăn Phú Quốc thế nào,search_food_dining,0.955,Phú Quốc,,0,2026-05-22 12:01:12.126312,drift
drift_88865_994,chính sách hủy tour nhé,ask_policy_booking,0.94,,,0,2026-05-22 12:22:49.207212,drift
drift_23859_377,có tour nào đi Hà Nội không nha,search_travel,0.893,Hà Nội,20000000.0,0,2026-05-22 12:44:26.288113,drift
drift_85048_674,tháng 10,inform,0.957,,3000000.0,0,2026-05-22 13:06:03.369014,drift
drift_65068_669,phương tiện đi Tà Năng shop,ask_transportation,0.852,Tà Năng,,0,2026-05-22 13:27:40.449915,drift
drift_29584_349,cho mình xin homestay Đà Lạt,search_accommodation,0.987,Đà Lạt,2000000.0,0,2026-05-22 13:49:17.530815,drift
drift_40895_888,có xe khách đi Đà Lạt không,ask_transportation,0.897,Đà Lạt,,0,2026-05-22 14:10:54.611716,drift
drift_19077_101,thông tin chi tiết tour Hội An,ask_tour_info,0.906,Hội An,,0,2026-05-22 14:32:31.692617,drift
drift_51016_291,giá tour này bao nhiêu,search_price,0.888,,800000.0,1,2026-05-22 14:54:08.773518,drift
drift_85571_403,Phú Quý,nlu_fallback,0.908,Phú Quý,,0,2026-05-22 15:15:45.854418,drift
drift_58896_74,cảm ơn,goodbye,0.955,,,0,2026-05-22 15:37:22.935319,drift
drift_64272_734,đi Hội An chi phí bao nhiêu,search_price,0.888,Hội An,,0,2026-05-22 15:59:00.016220,drift
drift_28864_303,chi phí săn mây cho nhóm 4 người,search_price,0.944,Tà Xùa,800000.0,0,2026-05-22 16:20:37.097121,drift
drift_82346_407,từ Đà Nẵng đi Măng Đen bằng xe gì gấp ạ,search_travel,0.914,Măng Đen,15000000.0,0,2026-05-22 16:42:14.178022,drift
drift_76302_890,cho em xin tour Nha Trang 5 triệu,search_travel,0.964,Nha Trang,8000000.0,0,2026-05-22 17:03:51.258922,drift
drift_38053_669,đồ ăn Đà Nẵng thế nào tư vấn với,search_food_dining,0.857,Đà Nẵng,,0,2026-05-22 17:25:28.339823,drift
drift_27974_955,ai lập trình ra bạn,bot_challenge,0.973,,,0,2026-05-22 17:47:05.420724,drift
drift_78714_283,Tà Năng có đặc sản gì tư vấn với,search_food_dining,0.905,Tà Năng,,0,2026-05-22 18:08:42.501625,drift
drift_12532_736,chi phí staycation cho nhóm 9 người,search_price,0.988,Mộc Châu,500000.0,0,2026-05-22 18:30:19.582525,drift
drift_68852_751,Đà Lạt mùa nào đẹp nhất,ask_location_feature,0.907,Đà Lạt,,0,2026-05-22 18:51:56.663426,drift
drift_65766_983,Đà Nẵng bot ơi,nlu_fallback,0.948,Đà Nẵng,,0,2026-05-22 19:13:33.744327,drift
drift_99876_204,hoàn tiền thế nào gấp ạ,ask_policy_booking,0.96,,,0,2026-05-22 19:35:10.825228,drift
drift_75020_235,có tour nào đi Hội An không,search_travel,0.87,Hội An,,0,2026-05-22 19:56:47.906128,drift
drift_91080_389,Mộc Châu,nlu_fallback,0.974,Mộc Châu,,1,2026-05-22 20:18:24.987029,drift
drift_24581_570,tháng 10 đi đâu đẹp shop,search_destination,0.931,,,0,2026-05-22 20:40:02.067930,drift
drift_56837_823,cho mình hỏi số điện thoại,out_of_scope,0.879,,,0,2026-05-22 21:01:39.148831,drift
drift_98640_429,gợi ý lịch trình Phú Quốc 4 ngày 3 đêm bot ơi,ask_itinerary,0.855,Phú Quốc,8000000.0,0,2026-05-22 21:23:16.229731,drift
drift_61122_983,đi Phú Quốc mùa nào đẹp,search_travel,0.935,Phú Quốc,5000000.0,0,2026-05-22 21:44:53.310632,drift
drift_94569_752,gợi ý lịch trình Nha Trang 3 ngày 3 đêm,ask_itinerary,0.979,Nha Trang,8000000.0,0,2026-05-22 22:06:30.391533,drift
drift_72661_622,tôi muốn đi Măng Đen,search_travel,0.929,Măng Đen,300000.0,0,2026-05-22 22:28:07.472434,drift
drift_60437_890,bạn là ai bot ơi,bot_challenge,0.955,,,0,2026-05-22 22:49:44.553334,drift
drift_11122_569,group 4 người muốn đi staycation Trị An,bot_challenge,0.917,Pù Luông,1000000.0,0,2026-05-22 23:11:21.634235,drift
drift_76309_340,Hà Nội có gì đẹp,ask_location_feature,0.937,Hà Nội,,0,2026-05-22 23:32:58.715136,drift
drift_44444_893,cho mình xin info tour Trị An,out_of_scope,0.891,Phú Quý,2000000.0,0,2026-05-22 23:54:35.796037,drift
drift_87685_889,chèo thuyền,inform,0.923,,,0,2026-05-23 00:16:12.876937,drift
drift_79944_175,cho mình xin info tour Tà Năng,out_of_scope,0.85,Tà Năng,300000.0,0,2026-05-23 00:37:49.957838,drift
drift_92302_847,giá chữa lành Tà Xùa bao nhiêu,search_price,0.91,Trị An,1000000.0,0,2026-05-23 00:59:27.038739,drift
drift_23395_254,dù lượn,inform,0.881,,10000000.0,0,2026-05-23 01:21:04.119640,drift
drift_49563_408,Phú Quốc bot ơi,nlu_fallback,0.894,Phú Quốc,,0,2026-05-23 01:42:41.200540,drift
drift_98555_199,bạn là ai nhé,bot_challenge,0.913,,,0,2026-05-23 02:04:18.281441,drift
drift_87578_118,có ai đi Tà Năng chưa review giúp,out_of_scope,0.94,Pù Luông,800000.0,0,2026-05-23 02:25:55.362342,drift
drift_20609_827,lịch trình tour Sapa nhé,ask_tour_info,0.965,Sapa,3000000.0,0,2026-05-23 02:47:32.443243,drift
drift_21823_802,tìm homestay giá rẻ Nha Trang shop,search_accommodation,0.894,Nha Trang,20000000.0,0,2026-05-23 03:09:09.524143,drift
drift_41786_340,Huế,nlu_fallback,0.961,Huế,,0,2026-05-23 03:30:46.605044,drift
drift_29921_503,tour giá rẻ ạ,search_price,0.943,,2000000.0,0,2026-05-23 03:52:23.685945,drift
drift_18444_986,khoảng 2 ngày 1 đêm shop,inform,0.901,,5000000.0,0,2026-05-23 04:14:00.766846,drift
drift_29394_911,cho mình xin info tour Pù Luông,out_of_scope,0.89,Măng Đen,800000.0,0,2026-05-23 04:35:37.847746,drift
drift_41279_611,tháng 9 đi đâu đẹp,search_destination,0.878,,,0,2026-05-23 04:57:14.928647,drift
drift_94709_198,đi Nha Trang mùa nào đẹp,search_travel,0.932,Nha Trang,,0,2026-05-23 05:18:52.009548,drift
drift_66436_861,Đà Lạt mùa nào đẹp nhất gấp ạ,ask_location_feature,0.852,Đà Lạt,,0,2026-05-23 05:40:29.090449,drift
drift_27509_579,group 12 người muốn đi staycation Cao Bằng,nlu_fallback,0.971,Măng Đen,1500000.0,0,2026-05-23 06:02:06.171349,drift
drift_58200_240,thời tiết hôm nay thế nào,out_of_scope,0.913,,,0,2026-05-23 06:23:43.252250,drift
drift_34263_318,thời tiết hôm nay thế nào,out_of_scope,0.944,,,0,2026-05-23 06:45:20.333151,drift
drift_77589_760,cho mình hỏi số điện thoại,out_of_scope,0.971,,,0,2026-05-23 07:06:57.414052,drift
drift_44939_335,tìm resort giá rẻ Cao Bằng nhé,search_accommodation,0.917,Cao Bằng,5000000.0,0,2026-05-23 07:28:34.494952,drift
drift_97407_141,cho mình xin info tour Pù Luông,search_travel,0.861,Cao Bằng,,0,2026-05-23 07:50:11.575853,drift
drift_82731_92,giải bài tập này giúp tôi nha,out_of_scope,0.892,,,0,2026-05-23 08:11:48.656754,drift
drift_95609_70,cảm ơn nhé,goodbye,0.901,,,0,2026-05-23 08:33:25.737655,drift
drift_70293_92,từ Hà Nội đi Trị An bằng xe gì,search_travel,0.891,Trị An,200000.0,1,2026-05-23 08:55:02.818555,drift
drift_11643_873,đi Pù Luông bằng gì,ask_transportation,0.867,Pù Luông,,0,2026-05-23 09:16:39.899456,drift
drift_88581_989,thông tin chi tiết tour Đà Lạt,ask_tour_info,0.979,Đà Lạt,3000000.0,0,2026-05-23 09:38:16.980357,drift
drift_75161_423,tháng 10,inform,0.888,,20000000.0,0,2026-05-23 09:59:54.061258,drift
drift_65981_157,bye,goodbye,0.944,,,0,2026-05-23 10:21:31.142158,drift
drift_66988_986,có được hoàn không,ask_policy_booking,0.892,,,0,2026-05-23 10:43:08.223059,drift
drift_98896_647,muốn đi Pù Luông 4 ngày 1 đêm chi phí sao,bot_challenge,0.86,Mộc Châu,200000.0,0,2026-05-23 11:04:45.303960,drift
drift_16007_756,chào bạn,greet,0.948,,,1,2026-05-23 11:26:22.384861,drift
drift_42253_84,chi phí chữa lành cho nhóm 5 người,search_price,0.893,Tà Xùa,,0,2026-05-23 11:47:59.465761,drift
drift_35274_247,Đà Lạt,nlu_fallback,0.868,Đà Lạt,,0,2026-05-23 12:09:36.546662,drift
drift_74492_388,Trị An có đặc sản gì,search_food_dining,0.876,Trị An,,0,2026-05-23 12:31:13.627563,drift
drift_64939_297,có ai đi Pù Luông chưa review giúp,out_of_scope,0.923,Mộc Châu,2000000.0,0,2026-05-23 12:52:50.708464,drift
drift_68278_265,cho mình xin info tour Tà Xùa,bot_challenge,0.927,Phú Quý,1000000.0,0,2026-05-23 13:14:27.789364,drift
drift_60696_862,mình cần tìm tour Phú Quốc giá rẻ,search_travel,0.939,Phú Quốc,,0,2026-05-23 13:36:04.870265,drift
drift_51187_839,muốn đi du lịch tháng 6,search_destination,0.932,,,0,2026-05-23 13:57:41.951166,drift
drift_31069_178,chi phí chữa lành cho nhóm 8 người,search_price,0.915,Măng Đen,1500000.0,0,2026-05-23 14:19:19.032067,drift
drift_87924_896,Hà Nội,nlu_fallback,0.861,Hà Nội,,0,2026-05-23 14:40:56.112967,drift
drift_57304_563,tháng 5,inform,0.91,,800000.0,1,2026-05-23 15:02:33.193868,drift
drift_51505_227,mở cửa hàng lúc mấy giờ shop,out_of_scope,0.864,,,0,2026-05-23 15:24:10.274769,drift
drift_80179_697,mình cần tìm tour Phú Quý giá rẻ nha,search_travel,0.887,Phú Quý,3000000.0,0,2026-05-23 15:45:47.355670,drift
drift_37436_105,cho mình xin info tour Tà Năng,search_travel,0.941,Cao Bằng,200000.0,0,2026-05-23 16:07:24.436570,drift
drift_15591_111,chi phí glamping cho nhóm 7 người,search_price,0.953,Tà Xùa,,0,2026-05-23 16:29:01.517471,drift
drift_18735_134,muốn săn mây ở Pù Luông,search_activity,0.883,Pù Luông,,0,2026-05-23 16:50:38.598372,drift
drift_41207_875,Sapa,nlu_fallback,0.85,Sapa,,0,2026-05-23 17:12:15.679273,drift
drift_23384_593,Trị An,nlu_fallback,0.908,Trị An,,0,2026-05-23 17:33:52.760173,drift
drift_38324_679,có resort nào ở Đà Nẵng không nha,search_accommodation,0.873,Đà Nẵng,15000000.0,0,2026-05-23 17:55:29.841074,drift
drift_12479_898,xin chào gấp ạ,greet,0.988,,,0,2026-05-23 18:17:06.921975,drift
drift_80160_602,muốn đi du lịch Huế 8000k,search_travel,0.885,Huế,500000.0,1,2026-05-23 18:38:44.002876,drift
drift_28868_474,bạn tên gì,bot_challenge,0.851,,,0,2026-05-23 19:00:21.083776,drift
drift_38351_816,Hà Giang shop,nlu_fallback,0.881,Hà Giang,,0,2026-05-23 19:21:58.164677,drift
drift_57742_90,có xe khách đi Hội An không,ask_transportation,0.873,Hội An,,0,2026-05-23 19:43:35.245578,drift
drift_70845_621,Hà Giang,nlu_fallback,0.933,Hà Giang,,0,2026-05-23 20:05:12.326479,drift
drift_79450_586,tour này có hdv không,ask_tour_info,0.908,,500000.0,0,2026-05-23 20:26:49.407379,drift
drift_57719_436,phương tiện đi Tà Năng nhé,ask_transportation,0.977,Tà Năng,,0,2026-05-23 20:48:26.488280,drift
drift_23229_132,cho mình xin info tour Pù Luông,nlu_fallback,0.953,Măng Đen,200000.0,0,2026-05-23 21:10:03.569181,drift
drift_30800_520,mình muốn săn mây ở Trị An,search_travel,0.901,Trị An,1000000.0,0,2026-05-23 21:31:40.650082,drift
drift_67893_702,tháng 2 đi đâu đẹp,search_destination,0.957,,,0,2026-05-23 21:53:17.730982,drift
drift_53821_11,cảm ơn bot ơi,goodbye,0.894,,,1,2026-05-23 22:14:54.811883,drift
drift_97046_988,đặt tour Phú Quốc tư vấn với,book_tour,0.989,Phú Quốc,,0,2026-05-23 22:36:31.892784,drift
drift_60731_39,ok cảm ơn,goodbye,0.932,,,0,2026-05-23 22:58:08.973685,drift
drift_74856_144,đồ ăn Tà Năng thế nào nha,search_food_dining,0.959,Tà Năng,,0,2026-05-23 23:19:46.054585,drift
drift_74261_771,thuê đồ chữa lành ở đâu,search_activity,0.974,Pù Luông,300000.0,0,2026-05-23 23:41:23.135486,drift
drift_51913_562,tạm biệt,goodbye,0.934,,,1,2026-05-24 00:03:00.216387,drift
drift_13560_539,tìm tour Tà Xùa giá sinh viên,search_travel,0.925,Pù Luông,300000.0,0,2026-05-24 00:24:37.297288,drift
drift_20882_882,muốn đi du lịch Tà Xùa 15 triệu,search_travel,0.942,Tà Xùa,,0,2026-05-24 00:46:14.378188,drift
drift_72112_350,không,deny,0.864,,,0,2026-05-24 01:07:51.459089,drift
drift_20927_238,Trị An,nlu_fallback,0.915,Trị An,,0,2026-05-24 01:29:28.539990,drift
drift_35250_582,ở Phú Quý có homestay nào tốt gấp ạ,search_accommodation,0.935,Phú Quý,5000000.0,0,2026-05-24 01:51:05.620891,drift
drift_99659_652,đồ ăn Mộc Châu thế nào bot ơi,search_food_dining,0.87,Mộc Châu,,0,2026-05-24 02:12:42.701791,drift
drift_10561_707,muốn đi Măng Đen 2 ngày 1 đêm chi phí sao,search_travel,0.851,Mộc Châu,1000000.0,0,2026-05-24 02:34:19.782692,drift
drift_16117_633,group 3 người muốn đi team building Pù Luông,nlu_fallback,0.906,Phú Quý,,0,2026-05-24 02:55:56.863593,drift
drift_89046_23,chi phí team building cho nhóm 3 người,search_price,0.965,Mộc Châu,200000.0,0,2026-05-24 03:17:33.944494,drift
drift_24885_711,hoàn tiền thế nào,ask_policy_booking,0.961,,,0,2026-05-24 03:39:11.025394,drift
drift_38060_353,glamping,inform,0.884,,,0,2026-05-24 04:00:48.106295,drift
drift_23605_728,cho mình xin info tour Pù Luông,search_travel,0.9,Trị An,1000000.0,0,2026-05-24 04:22:25.187196,drift
drift_20256_143,xin chào bot ơi,greet,0.975,,,1,2026-05-24 04:44:02.268097,drift
drift_42427_262,có xe khách đi Sapa không,ask_transportation,0.918,Sapa,,0,2026-05-24 05:05:39.348997,drift
drift_25909_12,Đà Lạt,nlu_fallback,0.98,Đà Lạt,,0,2026-05-24 05:27:16.429898,drift
drift_16735_292,thuê đồ săn mây ở đâu,search_activity,0.91,Pù Luông,1500000.0,0,2026-05-24 05:48:53.510799,drift
drift_86071_63,tìm tour Pù Luông giá sinh viên,out_of_scope,0.936,Măng Đen,,0,2026-05-24 06:10:30.591700,drift
drift_37265_296,mở cửa hàng lúc mấy giờ,out_of_scope,0.983,,,0,2026-05-24 06:32:07.672600,drift
drift_22175_95,gợi ý điểm du lịch,search_destination,0.895,,,0,2026-05-24 06:53:44.753501,drift
drift_15543_167,Sapa mùa nào đẹp nhất,ask_location_feature,0.967,Sapa,,0,2026-05-24 07:15:21.834402,drift
drift_83433_796,giá tour này bao nhiêu ạ,search_price,0.963,,300000.0,1,2026-05-24 07:36:58.915303,drift
drift_67453_716,cho mình hỏi tour Phú Quốc ạ,search_travel,0.989,Phú Quốc,,0,2026-05-24 07:58:35.996203,drift
drift_11053_820,tháng 6,inform,0.968,,,0,2026-05-24 08:20:13.077104,drift
drift_90920_827,bạn là ai,bot_challenge,0.931,,,0,2026-05-24 08:41:50.158005,drift
drift_46920_826,cho mình xin info tour Trị An,bot_challenge,0.904,Tà Năng,500000.0,0,2026-05-24 09:03:27.238906,drift
drift_58182_76,du lịch tiết kiệm shop,search_price,0.914,,3000000.0,0,2026-05-24 09:25:04.319806,drift
drift_24599_191,thời tiết hôm nay thế nào,out_of_scope,0.86,,,1,2026-05-24 09:46:41.400707,drift
drift_79669_938,mình muốn staycation ở Phú Quý,bot_challenge,0.942,Trị An,800000.0,0,2026-05-24 10:08:18.481608,drift
drift_88904_106,có nơi nào đẹp để đi chơi không,search_destination,0.91,,,0,2026-05-24 10:29:55.562509,drift
drift_71105_811,có ai đi Mộc Châu chưa review giúp,search_travel,0.9,Măng Đen,500000.0,0,2026-05-24 10:51:32.643409,drift
drift_23731_918,gợi ý điểm du lịch gấp ạ,search_destination,0.981,,,1,2026-05-24 11:13:09.724310,drift
drift_55783_825,lặn san hô shop,inform,0.959,,1000000.0,1,2026-05-24 11:34:46.805211,drift
drift_98784_36,cho mình hỏi số điện thoại,out_of_scope,0.861,,,0,2026-05-24 11:56:23.886112,drift
drift_28636_57,cho mình xin info tour Trị An,bot_challenge,0.967,Trị An,500000.0,0,2026-05-24 12:18:00.967012,drift
drift_45113_825,có glamping nào gần đây không,search_activity,0.983,Phú Quý,,0,2026-05-24 12:39:38.047913,drift
drift_36437_583,Đà Nẵng,nlu_fallback,0.97,Đà Nẵng,,0,2026-05-24 13:01:15.128814,drift
drift_11504_543,hoàn tiền thế nào,ask_policy_booking,0.872,,,0,2026-05-24 13:22:52.209715,drift
drift_16854_814,muốn đi glamping ở Tà Xùa,search_activity,0.966,Trị An,300000.0,0,2026-05-24 13:44:29.290615,drift
drift_72069_977,tìm resort giá rẻ Phú Quốc tư vấn với,search_accommodation,0.877,Phú Quốc,,0,2026-05-24 14:06:06.371516,drift
drift_60369_731,từ Sài Gòn đi Trị An bằng xe gì,search_travel,0.981,Trị An,5000000.0,0,2026-05-24 14:27:43.452417,drift
drift_49859_79,muốn đi du lịch tháng 9,search_destination,0.882,,,0,2026-05-24 14:49:20.533318,drift
drift_29646_903,có ai đi Pù Luông chưa review giúp,out_of_scope,0.915,Măng Đen,200000.0,0,2026-05-24 15:10:57.614218,drift
drift_45196_613,mình muốn staycation ở Mộc Châu,search_travel,0.953,Pù Luông,200000.0,0,2026-05-24 15:32:34.695119,drift
drift_74577_974,có tour nào đi Đà Lạt không,search_travel,0.897,Đà Lạt,,0,2026-05-24 15:54:11.776020,drift
drift_80350_816,đi Trị An mùa nào đẹp nha,search_travel,0.97,Trị An,1500000.0,0,2026-05-24 16:15:48.856921,drift
